"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
30 Jan 2024 06:23:33.977,30 Jan 2024 06:31:31.743,477.766,"145","N/A",27.224,-80.889,554.447525,57.170,-82.885,565.064177,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"145","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
30 Jan 2024 07:56:18.892,30 Jan 2024 08:08:37.494,738.602,"146","N/A",15.773,-104.140,551.568591,62.095,-107.225,566.671895,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"146","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
30 Jan 2024 09:35:11.069,30 Jan 2024 09:42:16.789,425.720,"147","N/A",27.431,-128.925,554.510480,54.123,-130.703,564.002232,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"147","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
30 Jan 2024 18:01:32.669,30 Jan 2024 18:05:54.552,261.883,"152","N/A",49.707,-75.862,562.400455,33.290,-76.956,556.407115,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"152","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
30 Jan 2024 19:34:04.981,30 Jan 2024 19:46:18.154,733.173,"153","N/A",61.869,-99.060,566.601761,15.887,-102.123,551.590835,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"153","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
30 Jan 2024 21:10:39.236,30 Jan 2024 21:19:57.294,558.057,"154","N/A",58.911,-123.268,565.650020,23.928,-125.600,553.494742,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"154","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 06:20:14.490,31 Jan 2024 06:28:16.772,482.281,"160","N/A",27.042,-81.041,554.392617,57.271,-83.056,565.098665,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"160","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 07:53:02.249,31 Jan 2024 08:05:20.797,738.548,"161","N/A",15.769,-104.304,551.567952,62.088,-107.389,566.669842,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"161","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 09:31:58.003,31 Jan 2024 09:38:57.683,419.680,"162","N/A",27.653,-129.104,554.577976,53.966,-130.857,563.946284,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"162","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 17:58:11.191,31 Jan 2024 18:02:44.048,272.857,"167","N/A",50.013,-76.005,562.513130,32.908,-77.145,556.277008,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"167","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 19:30:48.143,31 Jan 2024 19:43:01.790,733.647,"168","N/A",61.884,-99.223,566.606561,15.873,-102.288,551.588046,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"168","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
31 Jan 2024 21:07:23.781,31 Jan 2024 21:16:38.454,554.673,"169","N/A",58.841,-123.437,565.626527,24.069,-125.755,553.533780,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"169","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 06:16:55.047,1 Feb 2024 06:25:01.764,486.717,"175","N/A",26.862,-81.193,554.338768,57.370,-83.227,565.132331,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"175","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 07:49:45.621,1 Feb 2024 08:02:04.094,738.473,"176","N/A",15.767,-104.468,551.567488,62.081,-107.553,566.667653,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"176","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 09:28:45.008,1 Feb 2024 09:35:38.513,413.505,"177","N/A",27.879,-129.283,554.647227,53.805,-131.010,563.888839,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"177","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 17:54:49.955,1 Feb 2024 17:59:33.293,283.339,"182","N/A",50.304,-76.150,562.620024,32.541,-77.334,556.152996,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"182","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 19:27:31.314,1 Feb 2024 19:39:45.415,734.102,"183","N/A",61.899,-99.386,566.611215,15.859,-102.453,551.585398,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"183","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
1 Feb 2024 21:04:08.344,1 Feb 2024 21:13:19.586,551.242,"184","N/A",58.769,-123.606,565.602599,24.213,-125.909,553.573472,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"184","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 06:13:35.641,2 Feb 2024 06:21:46.732,491.091,"190","N/A",26.685,-81.346,554.285873,57.467,-83.397,565.165412,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"190","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 07:46:29.007,2 Feb 2024 07:58:47.383,738.376,"191","N/A",15.766,-104.632,551.567198,62.073,-107.716,566.665326,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"191","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 09:25:32.089,2 Feb 2024 09:32:19.279,407.189,"192","N/A",28.110,-129.462,554.718312,53.639,-131.163,563.829826,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"192","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 17:51:28.934,2 Feb 2024 17:56:22.312,293.377,"197","N/A",50.581,-76.296,562.721767,32.189,-77.522,556.034497,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"197","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 19:24:14.492,2 Feb 2024 19:36:29.026,734.534,"198","N/A",61.914,-99.549,566.615724,15.846,-102.618,551.582932,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"198","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
2 Feb 2024 21:00:52.933,2 Feb 2024 21:10:00.691,547.758,"199","N/A",58.695,-123.776,565.578128,24.358,-126.064,553.613833,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"199","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 06:10:16.269,3 Feb 2024 06:18:31.670,495.401,"205","N/A",26.510,-81.498,554.233850,57.563,-83.568,565.197808,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"205","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 07:43:12.407,3 Feb 2024 07:55:30.666,738.259,"206","N/A",15.765,-104.796,551.567084,62.065,-107.880,566.662863,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"206","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 09:22:19.249,3 Feb 2024 09:28:59.975,400.726,"207","N/A",28.345,-129.642,554.791314,53.470,-131.316,563.769163,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"207","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 17:48:08.108,3 Feb 2024 17:53:11.130,303.022,"212","N/A",50.846,-76.442,562.818883,31.849,-77.708,555.920886,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"212","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 19:20:57.677,3 Feb 2024 19:33:12.622,734.945,"213","N/A",61.928,-99.713,566.620088,15.835,-102.783,551.580647,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"213","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
3 Feb 2024 20:57:37.533,3 Feb 2024 21:06:41.768,544.235,"214","N/A",58.621,-123.945,565.553377,24.504,-126.218,553.654866,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"214","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 06:06:56.938,4 Feb 2024 06:15:16.576,499.638,"220","N/A",26.338,-81.651,554.182824,57.656,-83.739,565.229486,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"220","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 07:39:55.826,4 Feb 2024 07:52:13.938,738.112,"221","N/A",15.765,-104.960,551.567190,62.057,-108.044,566.660185,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"221","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 09:19:06.494,4 Feb 2024 09:25:40.595,394.101,"222","N/A",28.586,-129.823,554.866380,53.295,-131.469,563.706667,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"222","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 17:44:47.458,4 Feb 2024 17:49:59.756,312.298,"227","N/A",51.100,-76.590,562.911777,31.521,-77.894,555.811955,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"227","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 19:17:40.870,4 Feb 2024 19:29:56.207,735.337,"228","N/A",61.941,-99.876,566.624297,15.824,-102.948,551.578501,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"228","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
4 Feb 2024 20:54:22.161,4 Feb 2024 21:03:22.816,540.654,"229","N/A",58.544,-124.114,565.528014,24.653,-126.373,553.696600,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"229","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 06:03:37.644,5 Feb 2024 06:12:01.457,503.813,"235","N/A",26.168,-81.804,554.132716,57.748,-83.909,565.260563,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"235","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 07:36:39.256,5 Feb 2024 07:48:57.206,737.950,"236","N/A",15.767,-105.125,551.567437,62.048,-108.207,566.657445,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"236","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 09:15:53.823,5 Feb 2024 09:22:21.146,387.322,"237","N/A",28.833,-130.003,554.943534,53.116,-131.621,563.642520,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"237","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 17:41:26.968,5 Feb 2024 17:46:48.218,321.250,"242","N/A",51.344,-76.738,563.000840,31.204,-78.080,555.707056,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"242","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 19:14:24.066,5 Feb 2024 19:26:39.775,735.710,"243","N/A",61.955,-100.039,566.628466,15.814,-103.113,551.576567,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"243","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
5 Feb 2024 20:51:06.806,5 Feb 2024 21:00:03.834,537.028,"244","N/A",58.467,-124.284,565.502279,24.803,-126.527,553.739047,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"244","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 06:00:18.385,6 Feb 2024 06:08:46.310,507.925,"250","N/A",26.000,-81.957,554.083489,57.838,-84.079,565.291023,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"250","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 07:33:22.695,6 Feb 2024 07:45:40.472,737.777,"251","N/A",15.769,-105.289,551.567791,62.039,-108.371,566.654646,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"251","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 09:12:41.242,6 Feb 2024 09:19:01.613,380.371,"252","N/A",29.085,-130.184,555.022873,52.932,-131.773,563.576366,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"252","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 17:38:06.619,6 Feb 2024 17:43:36.524,329.905,"257","N/A",51.579,-76.886,563.086539,30.897,-78.265,555.605966,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"257","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 19:11:07.277,6 Feb 2024 19:23:23.323,736.046,"258","N/A",61.967,-100.203,566.632324,15.805,-103.278,551.574875,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"258","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
6 Feb 2024 20:47:51.476,6 Feb 2024 20:56:44.823,533.348,"259","N/A",58.389,-124.453,565.475981,24.956,-126.681,553.782203,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"259","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 05:56:59.161,7 Feb 2024 06:05:31.135,511.974,"265","N/A",25.834,-82.111,554.035119,57.927,-84.249,565.320848,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"265","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 07:30:06.157,7 Feb 2024 07:42:23.722,737.565,"266","N/A",15.772,-105.453,551.568422,62.029,-108.535,566.651548,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"266","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 09:09:28.752,7 Feb 2024 09:15:41.992,373.240,"267","N/A",29.342,-130.366,555.104475,52.743,-131.925,563.508116,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"267","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 17:34:46.412,7 Feb 2024 17:40:24.679,338.267,"272","N/A",51.805,-77.035,563.168832,30.598,-78.449,555.508539,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"272","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 19:07:50.492,7 Feb 2024 19:20:06.861,736.370,"273","N/A",61.979,-100.366,566.636109,15.797,-103.443,551.573306,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"273","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
7 Feb 2024 20:44:36.169,7 Feb 2024 20:53:25.783,529.614,"274","N/A",58.308,-124.623,565.449147,25.110,-126.835,553.826072,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"274","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 05:53:39.971,8 Feb 2024 06:02:15.939,515.968,"280","N/A",25.671,-82.264,553.987604,58.014,-84.419,565.350184,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"280","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 07:26:49.629,8 Feb 2024 07:39:06.969,737.340,"281","N/A",15.776,-105.618,551.569183,62.019,-108.698,566.648397,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"281","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 09:06:16.370,8 Feb 2024 09:12:22.282,365.913,"282","N/A",29.607,-130.547,555.188687,52.548,-132.076,563.437732,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"282","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 17:31:26.320,8 Feb 2024 17:37:12.707,346.387,"287","N/A",52.024,-77.185,563.248358,30.308,-78.632,555.414273,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"287","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 19:04:33.709,8 Feb 2024 19:16:50.385,736.676,"288","N/A",61.991,-100.530,566.639839,15.790,-103.607,551.571913,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"288","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
8 Feb 2024 20:41:20.884,8 Feb 2024 20:50:06.705,525.821,"289","N/A",58.227,-124.793,565.421832,25.266,-126.989,553.870829,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"289","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 05:50:20.816,9 Feb 2024 05:59:00.714,519.898,"295","N/A",25.510,-82.417,553.940936,58.099,-84.589,565.378870,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"295","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 07:23:33.112,9 Feb 2024 07:35:50.213,737.101,"296","N/A",15.780,-105.782,551.570080,62.009,-108.862,566.645184,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"296","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 09:03:04.090,9 Feb 2024 09:09:02.474,358.384,"297","N/A",29.878,-130.730,555.275451,52.346,-132.227,563.364997,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"297","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 17:28:06.349,9 Feb 2024 17:34:00.609,354.260,"302","N/A",52.236,-77.335,563.324994,30.026,-78.815,555.323088,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"302","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 19:01:16.941,9 Feb 2024 19:13:33.893,736.952,"303","N/A",62.002,-100.693,566.643284,15.784,-103.772,551.570711,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"303","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
9 Feb 2024 20:38:05.623,9 Feb 2024 20:46:47.599,521.976,"304","N/A",58.144,-124.962,565.393953,25.424,-127.143,553.916287,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"304","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 05:47:01.692,10 Feb 2024 05:55:45.464,523.772,"310","N/A",25.350,-82.571,553.895038,58.183,-84.759,565.406989,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"310","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 07:20:16.616,10 Feb 2024 07:32:33.441,736.825,"311","N/A",15.786,-105.947,551.571241,61.997,-109.025,566.641663,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"311","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 08:59:51.923,10 Feb 2024 09:05:42.562,350.639,"312","N/A",30.156,-130.912,555.364965,52.139,-132.377,563.289773,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"312","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 17:24:46.484,10 Feb 2024 17:30:48.389,361.905,"317","N/A",52.441,-77.486,563.399081,29.751,-78.998,555.234864,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"317","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 18:58:00.176,10 Feb 2024 19:10:17.387,737.212,"318","N/A",62.013,-100.857,566.646675,15.778,-103.936,551.569671,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"318","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
10 Feb 2024 20:34:50.386,10 Feb 2024 20:43:28.464,518.078,"319","N/A",58.059,-125.132,565.365541,25.584,-127.297,553.962481,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"319","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 05:43:42.601,11 Feb 2024 05:52:30.191,527.590,"325","N/A",25.193,-82.725,553.849939,58.265,-84.929,565.434589,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"325","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 07:17:00.132,11 Feb 2024 07:29:16.667,736.534,"326","N/A",15.793,-106.112,551.572544,61.986,-109.188,566.638094,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"326","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 08:56:39.879,11 Feb 2024 09:02:22.541,342.661,"327","N/A",30.441,-131.095,555.457493,51.924,-132.527,563.211929,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"327","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 17:21:26.721,11 Feb 2024 17:27:36.062,369.341,"332","N/A",52.639,-77.637,563.470738,29.483,-79.180,555.149288,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"332","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 18:54:43.416,11 Feb 2024 19:07:00.871,737.455,"333","N/A",62.024,-101.021,566.649950,15.774,-104.101,551.568766,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"333","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
11 Feb 2024 20:31:35.170,11 Feb 2024 20:40:09.290,514.121,"334","N/A",57.973,-125.302,565.336649,25.747,-127.450,554.009578,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"334","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 05:40:23.543,12 Feb 2024 05:49:14.890,531.347,"340","N/A",25.038,-82.879,553.805654,58.346,-85.098,565.461567,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"340","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 07:13:43.657,12 Feb 2024 07:25:59.889,736.231,"341","N/A",15.800,-106.277,551.573959,61.974,-109.352,566.634459,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"341","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 08:53:27.966,12 Feb 2024 08:59:02.394,334.428,"342","N/A",30.735,-131.279,555.553220,51.702,-132.676,563.131093,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"342","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 17:18:07.056,12 Feb 2024 17:24:23.630,376.574,"347","N/A",52.831,-77.788,563.540041,29.222,-79.361,555.066270,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"347","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 18:51:26.670,12 Feb 2024 19:03:44.333,737.664,"348","N/A",62.034,-101.184,566.652977,15.770,-104.266,551.568121,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"348","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
12 Feb 2024 20:28:19.984,12 Feb 2024 20:36:50.084,510.100,"349","N/A",57.886,-125.472,565.307078,25.911,-127.603,554.057497,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"349","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 05:37:04.517,13 Feb 2024 05:45:59.574,535.057,"355","N/A",24.885,-83.033,553.762117,58.425,-85.268,565.488179,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"355","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 07:10:27.206,13 Feb 2024 07:22:43.095,735.890,"356","N/A",15.809,-106.441,551.575655,61.961,-109.515,566.630515,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"356","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 08:50:16.189,13 Feb 2024 08:55:42.125,325.937,"357","N/A",31.038,-131.464,555.652302,51.472,-132.825,563.047335,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"357","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 17:14:47.473,13 Feb 2024 17:21:11.096,383.623,"362","N/A",53.019,-77.940,563.607386,28.967,-79.543,554.985757,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"362","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 18:48:09.926,13 Feb 2024 19:00:27.783,737.857,"363","N/A",62.043,-101.348,566.655948,15.768,-104.430,551.567627,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"363","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
13 Feb 2024 20:25:04.822,13 Feb 2024 20:33:30.846,506.024,"364","N/A",57.796,-125.643,565.276951,26.078,-127.756,554.106226,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"364","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
14 Feb 2024 05:33:45.519,14 Feb 2024 05:42:44.229,538.710,"370","N/A",24.733,-83.187,553.719290,58.503,-85.437,565.514159,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"370","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
14 Feb 2024 07:07:10.765,14 Feb 2024 07:19:26.299,735.534,"371","N/A",15.819,-106.606,551.577490,61.949,-109.679,566.626517,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"371","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
14 Feb 2024 08:47:04.563,14 Feb 2024 08:52:21.713,317.150,"372","N/A",31.350,-131.649,555.755076,51.232,-132.973,562.960131,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"372","N/A","To Place Colorado_Springs","From Satellite Leo_Sat34","No Parent","No Parent"
